Date,Open,High,Low,Close,Volume,Adj Close
2011-11-07,5527.20,5557.80,5432.20,5510.80,730611300,5510.80
2011-11-04,5545.60,5599.50,5495.40,5527.20,873169300,5527.20
2011-11-03,5484.10,5564.50,5402.60,5545.60,1217183500,5545.60
2011-11-02,5421.60,5493.30,5383.40,5484.10,1363052800,5484.10
2011-11-01,5544.20,5544.20,5338.40,5421.60,1331043600,5421.60
2011-10-31,5702.20,5702.20,5544.20,5544.20,1079784300,5544.20
2011-10-28,5713.80,5746.90,5685.00,5702.20,997001700,5702.20
2011-10-27,5553.20,5747.30,5553.20,5713.80,1454155000,5713.80
2011-10-26,5525.50,5576.60,5498.50,5553.20,705184200,5553.20
2011-10-25,5548.10,5574.10,5465.50,5525.50,777723200,5525.50
2011-10-24,5488.70,5552.80,5487.20,5548.10,677461300,5548.10
2011-10-21,5384.70,5500.50,5384.70,5488.70,730196100,5488.70
2011-10-20,5450.50,5450.50,5363.20,5384.70,796890500,5384.70
2011-10-19,5410.40,5483.80,5410.40,5450.50,723007500,5450.50
2011-10-18,5436.70,5436.70,5348.60,5410.40,754537000,5410.40
2011-10-17,5466.40,5543.70,5405.20,5436.70,720599700,5436.70
2011-10-14,5403.40,5501.40,5395.60,5466.40,673341300,5466.40
2011-10-13,5441.80,5456.10,5368.40,5403.40,895898200,5403.40
2011-10-12,5395.70,5458.00,5348.20,5441.80,833336600,5441.80
2011-10-11,5399.00,5399.00,5330.40,5395.70,636003500,5395.70
2011-10-10,5303.40,5413.40,5303.40,5399.00,611583700,5399.00
2011-10-07,5291.30,5370.90,5261.40,5303.40,864877000,5303.40
2011-10-06,5102.20,5291.30,5102.20,5291.30,1147794400,5291.30
2011-10-05,4944.40,5121.40,4944.40,5102.20,932393600,5102.20
2011-10-04,5075.50,5075.50,4868.60,4944.40,1168273100,4944.40
2011-10-03,5128.50,5128.50,4983.30,5075.50,774952000,5075.50
2011-09-30,5196.80,5197.30,5068.60,5128.50,889500800,5128.50
2011-09-29,5217.60,5250.20,5160.80,5196.80,736900100,5196.80
2011-09-28,5294.10,5314.30,5191.40,5217.60,726670200,5217.60
2011-09-27,5089.40,5294.10,5089.40,5294.10,960705900,5294.10
2011-09-26,5066.80,5148.80,4974.00,5089.40,1039397000,5089.40
2011-09-23,5041.60,5105.40,4928.10,5066.80,1013630400,5066.80
2011-09-22,5288.40,5288.40,5013.60,5041.60,1191994800,5041.60
2011-09-21,5363.70,5366.10,5268.80,5288.40,770544200,5288.40
2011-09-20,5259.60,5377.40,5219.10,5363.70,708695000,5363.70
2011-09-19,5368.40,5368.40,5231.60,5259.60,721392700,5259.60
2011-09-16,5337.50,5406.10,5337.50,5368.40,1464013700,5368.40
2011-09-15,5227.00,5366.70,5227.00,5337.50,1124040000,5337.50
2011-09-14,5174.30,5270.40,5146.40,5227.00,1116783000,5227.00
2011-09-13,5129.60,5203.10,5069.50,5174.30,885954000,5174.30
2011-09-12,5214.70,5214.70,5059.20,5129.60,1009065300,5129.60
2011-09-09,5340.40,5352.00,5202.20,5214.70,1048626000,5214.70
2011-09-08,5318.60,5369.80,5269.70,5340.40,922652100,5340.40
2011-09-07,5156.80,5322.20,5156.80,5318.60,837910500,5318.60
2011-09-06,5102.60,5190.30,5086.80,5156.80,946079100,5156.80
2011-09-05,5292.00,5292.00,5097.70,5102.60,788821300,5102.60
2011-09-02,5418.70,5418.70,5258.50,5292.00,823930000,5292.00
2011-09-01,5394.50,5449.70,5346.70,5418.70,975363800,5418.70
2011-08-31,5268.70,5411.60,5258.60,5394.50,1178142500,5394.50
2011-08-30,5129.90,5283.60,5129.90,5268.70,910283100,5268.70
2011-08-29,5129.90,5129.90,5129.90,5129.90,000,5129.90
2011-08-26,5131.10,5149.50,5014.80,5129.90,1037445400,5129.90
2011-08-25,5205.90,5254.20,5102.10,5131.10,1128589300,5131.10
2011-08-24,5129.40,5250.60,5098.10,5205.90,908821500,5205.90
2011-08-23,5095.30,5193.20,5076.70,5129.40,904652300,5129.40
2011-08-22,5040.80,5183.00,4993.30,5095.30,857260000,5095.30
2011-08-19,5092.20,5107.90,4929.60,5040.80,1546098700,5040.80
2011-08-18,5331.60,5331.60,5041.60,5092.20,1183381000,5092.20
2011-08-17,5357.60,5371.10,5279.90,5331.60,671941800,5331.60
2011-08-16,5350.60,5362.20,5265.80,5357.60,716380800,5357.60
2011-08-15,5320.00,5377.20,5319.40,5350.60,695636400,5350.60
2011-08-12,5162.80,5320.00,5099.30,5320.00,1024505200,5320.00
2011-08-11,5007.20,5172.70,4943.00,5162.80,1455126400,5162.80
2011-08-10,5164.90,5262.70,4990.80,5007.20,1649746300,5007.20
2011-08-09,5069.00,5175.60,4791.00,5164.90,2039085200,5164.90
2011-08-08,5247.00,5295.80,5062.40,5069.00,1576389600,5069.00
2011-08-05,5393.10,5393.10,5202.60,5247.00,2044242400,5247.00
2011-08-04,5584.50,5644.10,5393.10,5393.10,1428457100,5393.10
2011-08-03,5718.40,5718.40,5557.70,5584.50,1094346800,5584.50
2011-08-02,5774.40,5778.90,5705.30,5718.40,995746800,5718.40
2011-08-01,5815.20,5913.50,5767.10,5774.40,864009700,5774.40
2011-07-29,5873.20,5873.20,5772.40,5815.20,1014403400,5815.20
2011-07-28,5856.60,5882.60,5801.60,5873.20,753182900,5873.20
2011-07-27,5929.70,5932.00,5841.00,5856.60,777353400,5856.60
2011-07-26,5925.30,5951.30,5895.60,5929.70,631694600,5929.70
2011-07-25,5935.00,5938.60,5892.60,5925.30,645911000,5925.30
2011-07-22,5899.90,5966.80,5899.90,5935.00,874525300,5935.00
2011-07-21,5853.80,5934.30,5797.50,5899.90,1051054200,5899.90
2011-07-20,5790.00,5856.40,5790.00,5853.80,900376300,5853.80
2011-07-19,5752.80,5802.00,5752.80,5790.00,912096000,5790.00
2011-07-18,5843.70,5843.70,5752.80,5752.80,848623100,5752.80
2011-07-15,5847.00,5863.60,5806.00,5843.70,693411600,5843.70
2011-07-14,5906.40,5906.40,5841.20,5847.00,715477400,5847.00
2011-07-13,5869.00,5911.00,5851.00,5906.40,830813000,5906.40
2011-07-12,5929.20,5929.20,5793.00,5869.00,1086509700,5869.00
2011-07-11,5990.60,5998.60,5900.80,5929.20,850417100,5929.20
2011-07-08,6054.60,6084.10,5981.70,5990.60,781326500,5990.60
2011-07-07,6002.90,6071.70,6002.90,6054.60,833720400,6054.60
2011-07-06,6024.00,6026.50,5973.80,6002.90,817116300,6002.90
2011-07-05,6017.50,6036.30,6011.10,6024.00,654940400,6024.00
2011-07-04,5989.80,6030.80,5985.70,6017.50,466358000,6017.50
2011-07-01,5945.70,5999.00,5937.00,5989.80,871319600,5989.80
2011-06-30,5856.00,5945.70,5856.00,5945.70,1221084500,5945.70
2011-06-29,5766.90,5860.90,5766.90,5856.00,908814900,5856.00
2011-06-28,5722.30,5795.10,5722.30,5766.90,798684500,5766.90
2011-06-27,5697.70,5728.40,5679.60,5722.30,835562500,5722.30
2011-06-24,5674.40,5768.50,5674.40,5697.70,1037392600,5697.70
2011-06-23,5773.00,5773.00,5663.30,5674.40,893970700,5674.40
2011-06-22,5775.30,5789.10,5741.80,5773.00,744333700,5773.00
2011-06-21,5693.40,5778.10,5693.00,5775.30,745714800,5775.30
2011-06-20,5714.90,5714.90,5647.20,5693.40,746206400,5693.40
2011-06-17,5698.80,5733.20,5645.00,5714.90,1215422800,5714.90
2011-06-16,5742.60,5742.60,5644.40,5698.80,1039826800,5698.80
2011-06-15,5803.10,5803.40,5742.60,5742.60,806612100,5742.60
2011-06-14,5773.50,5822.60,5773.50,5803.10,811563100,5803.10
2011-06-13,5765.80,5793.80,5763.40,5773.50,643227300,5773.50
2011-06-10,5856.30,5867.00,5758.30,5765.80,786839200,5765.80
2011-06-09,5808.90,5861.20,5795.00,5856.30,854520000,5856.30
2011-06-08,5864.70,5864.70,5791.80,5808.90,848359000,5808.90
2011-06-07,5863.20,5890.60,5849.20,5864.70,792266800,5864.70
2011-06-06,5855.00,5881.10,5827.50,5863.20,650699800,5863.20
2011-06-03,5847.90,5868.20,5802.70,5855.00,840497300,5855.00
2011-06-02,5928.60,5928.60,5847.90,5847.90,980195300,5847.90
2011-06-01,5990.00,5995.20,5911.70,5928.60,830972100,5928.60
2011-05-31,5938.90,6010.00,5938.90,5990.00,966550600,5990.00
2011-05-30,5938.90,5938.90,5938.90,5938.90,000,5938.90
2011-05-27,5881.00,5951.40,5881.00,5938.90,799337700,5938.90
2011-05-26,5870.10,5910.80,5866.70,5881.00,863336800,5881.00
2011-05-25,5858.40,5881.20,5810.50,5870.10,916829300,5870.10
2011-05-24,5835.90,5884.70,5835.90,5858.40,985312300,5858.40
2011-05-23,5948.50,5948.50,5833.40,5835.90,852749200,5835.90
2011-05-20,5956.00,6017.60,5927.70,5948.50,897899600,5948.50
2011-05-19,5923.50,6003.90,5923.50,5956.00,849895900,5956.00
2011-05-18,5861.00,5934.50,5860.70,5923.50,702325400,5923.50
2011-05-17,5923.70,5942.80,5861.00,5861.00,756848900,5861.00
2011-05-16,5925.90,5936.20,5862.20,5923.70,686694200,5923.70
2011-05-13,5945.00,6001.30,5919.90,5925.90,705255100,5925.90
2011-05-12,5976.00,5976.40,5882.40,5945.00,868796500,5945.00
2011-05-11,6018.90,6040.20,5965.30,5976.00,823139400,5976.00
2011-05-10,5942.70,6023.10,5940.10,6018.90,835132700,6018.90
2011-05-09,5976.80,5999.90,5922.20,5942.70,803357200,5942.70
2011-05-06,5920.00,5984.90,5871.60,5976.80,1162112200,5976.80
2011-05-05,5984.10,6009.10,5912.60,5920.00,1597409800,5920.00
2011-05-04,6082.90,6083.80,5972.80,5984.10,1002077100,5984.10
2011-05-03,6069.90,6103.70,6050.70,6082.90,809170900,6082.90
2011-05-02,6069.90,6069.90,6069.90,6069.90,000,6069.90
2011-04-29,6069.90,6069.90,6069.90,6069.90,000,6069.90
2011-04-28,6068.20,6091.80,6051.00,6069.90,741068000,6069.90
2011-04-27,6069.40,6089.40,6045.90,6068.20,707283900,6068.20
2011-04-26,6018.30,6070.60,6007.00,6069.40,553389400,6069.40
2011-04-25,6018.30,6018.30,6018.30,6018.30,000,6018.30
2011-04-22,6018.30,6018.30,6018.30,6018.30,000,6018.30
2011-04-21,6022.30,6049.40,6005.80,6018.30,739317000,6018.30
2011-04-20,5896.90,6033.80,5896.90,6022.30,704737200,6022.30
2011-04-19,5870.10,5922.20,5870.10,5896.90,624888900,5896.90
2011-04-18,5996.00,5997.50,5858.30,5870.10,872742500,5870.10
2011-04-15,5963.80,5996.80,5963.60,5996.00,771907100,5996.00
2011-04-14,6010.40,6010.50,5943.80,5963.80,667918300,5963.80
2011-04-13,5964.50,6043.40,5964.50,6010.40,700979400,6010.40
2011-04-12,6053.40,6053.60,5958.30,5964.50,759467900,5964.50
2011-04-11,6055.80,6070.80,6044.50,6053.40,659149200,6053.40
2011-04-08,6007.40,6066.40,6007.40,6055.80,606794600,6055.80
2011-04-07,6041.10,6053.10,6007.40,6007.40,710450000,6007.40
2011-04-06,6007.10,6056.40,6007.10,6041.10,810707000,6041.10
2011-04-05,6017.00,6026.30,5989.10,6007.10,713905900,6007.10
2011-04-04,6009.90,6035.10,5987.70,6017.00,683415100,6017.00
2011-04-01,5908.80,6014.80,5908.80,6009.90,921016700,6009.90
2011-03-31,5948.30,5972.80,5908.80,5908.80,1033616700,5908.80
2011-03-30,5932.20,5971.00,5932.20,5948.30,872031100,5948.30
2011-03-29,5904.50,5932.70,5879.90,5932.20,669291100,5932.20
2011-03-28,5900.80,5923.00,5900.60,5904.50,526577800,5904.50
2011-03-25,5880.90,5918.70,5878.20,5900.80,663222900,5900.80
2011-03-24,5795.90,5888.70,5780.40,5880.90,828355800,5880.90
2011-03-23,5762.70,5802.40,5731.40,5795.90,906624900,5795.90
2011-03-22,5786.10,5813.80,5742.60,5762.70,686659100,5762.70
2011-03-21,5718.10,5798.80,5718.10,5786.10,764087000,5786.10
2011-03-18,5696.10,5758.20,5696.10,5718.10,1379187400,5718.10
2011-03-17,5598.20,5707.70,5598.20,5696.10,931686000,5696.10
2011-03-16,5695.30,5720.90,5598.20,5598.20,1124024300,5598.20
2011-03-15,5775.20,5775.20,5591.60,5695.30,1270223400,5695.30
2011-03-14,5828.70,5842.00,5769.00,5775.20,830598200,5775.20
2011-03-11,5845.30,5845.30,5796.40,5828.70,777919800,5828.70
2011-03-10,5937.30,5937.30,5833.20,5845.30,950808500,5845.30
2011-03-09,5974.80,5979.30,5922.70,5937.30,729979100,5937.30
2011-03-08,5973.80,5999.90,5911.00,5974.80,813024200,5974.80
2011-03-07,5990.40,6043.10,5967.70,5973.80,651065500,5973.80
2011-03-04,6005.10,6052.10,5983.20,5990.40,728615500,5990.40
2011-03-03,5914.90,6017.10,5914.90,6005.10,811030200,6005.10
2011-03-02,5935.80,5941.80,5865.90,5914.90,891083600,5914.90
2011-03-01,5994.00,6040.40,5927.40,5935.80,895639800,5935.80
2011-02-28,6001.20,6022.30,5963.60,5994.00,955595700,5994.00
2011-02-25,5920.00,6011.50,5920.00,6001.20,836550300,6001.20
2011-02-24,5923.50,5936.70,5861.00,5920.00,939695100,5920.00
2011-02-23,5996.80,5996.80,5915.50,5923.50,895634900,5923.50
2011-02-22,6014.80,6028.60,5926.60,5996.80,769147500,5996.80
2011-02-21,6083.00,6105.80,6013.10,6014.80,629790600,6014.80
2011-02-18,6087.40,6096.80,6048.80,6083.00,802223000,6083.00
2011-02-17,6085.30,6101.40,6066.70,6087.40,1021989100,6087.40
2011-02-16,6037.10,6095.80,6033.50,6085.30,858245200,6085.30
2011-02-15,6060.10,6072.10,6023.80,6037.10,873268200,6037.10
2011-02-14,6062.90,6091.50,6042.10,6060.10,635408300,6060.10
2011-02-11,6020.00,6071.40,5973.40,6062.90,822602600,6062.90
2011-02-10,6052.30,6052.30,5986.50,6020.00,821798100,6020.00
2011-02-09,6091.30,6091.30,6049.50,6052.30,923551800,6052.30
2011-02-08,6051.00,6091.30,6032.90,6091.30,858439600,6091.30
2011-02-07,5997.40,6054.10,5996.60,6051.00,694875000,6051.00
2011-02-04,5983.30,6023.40,5983.30,5997.40,763863300,5997.40
2011-02-03,6000.10,6000.30,5951.80,5983.30,1033274600,5983.30
2011-02-02,5957.80,6020.50,5957.80,6000.10,878318400,6000.10
2011-02-01,5862.90,5963.70,5862.90,5957.80,963349500,5957.80
2011-01-31,5881.40,5881.70,5815.40,5862.90,931414900,5862.90
2011-01-28,5965.10,5965.80,5877.90,5881.40,968312100,5881.40
2011-01-27,5969.20,5997.30,5950.70,5965.10,819346500,5965.10
2011-01-26,5917.70,6003.30,5917.70,5969.20,880021300,5969.20
2011-01-25,5943.90,5964.70,5904.30,5917.70,1034224500,5917.70
2011-01-24,5896.30,5960.60,5887.60,5943.90,918501600,5943.90
2011-01-21,5867.90,5939.30,5867.90,5896.30,1161650600,5896.30
2011-01-20,5976.70,5977.50,5867.30,5867.90,999116500,5867.90
2011-01-19,6056.40,6077.10,5974.80,5976.70,882393000,5976.70
2011-01-18,5985.70,6065.70,5985.50,6056.40,869099100,6056.40
2011-01-17,6002.10,6013.40,5975.60,5985.70,599125200,5985.70
2011-01-14,6023.90,6031.70,5948.50,6002.10,852945600,6002.10
2011-01-13,6050.70,6055.50,6005.50,6023.90,921442500,6023.90
2011-01-12,6014.00,6050.70,6013.90,6050.70,1021020800,6050.70
2011-01-11,5956.30,6035.90,5956.30,6014.00,861069300,6014.00
2011-01-10,5984.30,5984.30,5939.90,5956.30,662691000,5956.30
2011-01-07,6019.50,6023.70,5973.40,5984.30,780033100,5984.30
2011-01-06,6043.90,6090.50,6004.60,6019.50,843815800,6019.50
2011-01-05,6013.90,6043.90,5964.40,6043.90,884510500,6043.90
2011-01-04,5899.90,6049.50,5899.90,6013.90,950390700,6013.90
2011-01-03,5899.90,5899.90,5899.90,5899.90,000,5899.90
2010-12-31,5971.00,5985.70,5899.90,5899.90,197447000,5899.90
2010-12-30,5996.40,6009.80,5969.70,5971.00,252316600,5971.00
2010-12-29,6008.90,6021.50,5977.00,5996.40,329122200,5996.40
2010-12-28,6008.90,6008.90,6008.90,6008.90,000,6008.90
2010-12-27,6008.90,6008.90,6008.90,6008.90,000,6008.90
2010-12-24,5996.10,6008.90,5978.20,6008.90,66767100,6008.90
2010-12-23,5983.50,6000.60,5982.20,5996.10,314131700,5996.10
2010-12-22,5951.80,5991.90,5936.30,5983.50,527260100,5983.50
2010-12-21,5891.60,5953.90,5891.10,5951.80,541859600,5951.80
2010-12-20,5871.80,5913.80,5865.50,5891.60,536148500,5891.60
2010-12-17,5881.10,5902.50,5857.30,5871.80,1431434300,5871.80
2010-12-16,5882.20,5907.10,5862.90,5881.10,635565900,5881.10
2010-12-15,5891.20,5898.00,5858.10,5882.20,781046600,5882.20
2010-12-14,5860.80,5891.20,5847.20,5891.20,665056300,5891.20
2010-12-13,5813.00,5873.70,5812.90,5860.80,562916600,5860.80
2010-12-10,5808.00,5827.60,5794.50,5813.00,611914600,5813.00
2010-12-09,5794.50,5838.00,5794.50,5808.00,910240700,5808.00
2010-12-08,5808.50,5826.60,5774.30,5794.50,795433900,5794.50
2010-12-07,5770.30,5850.40,5769.70,5808.50,915796600,5808.50
2010-12-06,5745.30,5785.70,5728.50,5770.30,760501400,5770.30
2010-12-03,5767.60,5784.30,5720.20,5745.30,758341000,5745.30
2010-12-02,5642.50,5770.90,5642.50,5767.60,1070087500,5767.60
2010-12-01,5528.30,5656.20,5528.30,5642.50,1141747400,5642.50
2010-11-30,5551.00,5597.00,5519.20,5528.30,1312071800,5528.30
2010-11-29,5668.70,5722.70,5551.00,5551.00,1016586000,5551.00
2010-11-26,5698.90,5699.00,5599.30,5668.70,862384300,5668.70
2010-11-25,5657.10,5707.90,5654.70,5698.90,556473500,5698.90
2010-11-24,5581.30,5671.90,5573.30,5657.10,907509900,5657.10
2010-11-23,5680.80,5681.10,5581.30,5581.30,1029344700,5581.30
2010-11-22,5732.80,5783.10,5668.50,5680.80,772790500,5680.80
2010-11-19,5768.70,5774.10,5684.50,5732.80,732494100,5732.80
2010-11-18,5692.60,5783.00,5692.60,5768.70,729396200,5768.70
2010-11-17,5681.90,5704.40,5659.70,5692.60,761486100,5692.60
2010-11-16,5820.40,5820.40,5680.90,5681.90,871717200,5681.90
2010-11-15,5796.90,5832.90,5755.70,5820.40,620872900,5820.40
2010-11-12,5815.20,5831.80,5711.70,5796.90,983021500,5796.90
2010-11-11,5816.90,5846.50,5792.60,5815.20,1091041700,5815.20
2010-11-10,5875.20,5877.00,5796.20,5816.90,942150500,5816.90
2010-11-09,5850.00,5902.10,5847.40,5875.20,951025400,5875.20
2010-11-08,5875.40,5881.00,5841.30,5850.00,772245200,5850.00
2010-11-05,5862.80,5899.40,5834.00,5875.40,1106801400,5875.40
2010-11-04,5749.00,5876.00,5749.00,5862.80,1079039900,5862.80
2010-11-03,5757.40,5773.70,5730.50,5749.00,825699300,5749.00
2010-11-02,5694.60,5771.60,5690.40,5757.40,805488200,5757.40
2010-11-01,5675.20,5733.00,5667.40,5694.60,641764000,5694.60
2010-10-29,5677.90,5699.20,5647.10,5675.20,836504200,5675.20
2010-10-28,5646.00,5711.80,5646.00,5677.90,767341000,5677.90
2010-10-27,5707.30,5707.30,5630.90,5646.00,787759900,5646.00
2010-10-26,5752.00,5754.20,5677.20,5707.30,812401800,5707.30
2010-10-25,5741.40,5794.30,5741.40,5752.00,772475900,5752.00
2010-10-22,5757.90,5758.00,5724.30,5741.40,656563500,5741.40
2010-10-21,5728.90,5786.70,5698.00,5757.90,1023125900,5757.90
2010-10-20,5703.90,5730.00,5680.40,5728.90,671501800,5728.90
2010-10-19,5742.50,5761.90,5690.60,5703.90,777665300,5703.90
2010-10-18,5703.40,5748.80,5670.10,5742.50,610917600,5742.50
2010-10-15,5727.20,5743.90,5666.00,5703.40,996353400,5703.40
2010-10-14,5747.40,5770.90,5712.90,5727.20,1129485800,5727.20
2010-10-13,5661.60,5760.50,5661.60,5747.40,971374300,5747.40
2010-10-12,5672.40,5677.00,5597.50,5661.60,637397400,5661.60
2010-10-11,5657.60,5686.00,5655.70,5672.40,475637900,5672.40
2010-10-08,5662.10,5663.70,5606.60,5657.60,1047049700,5657.60
2010-10-07,5681.40,5707.30,5650.80,5662.10,947272600,5662.10
2010-10-06,5635.80,5695.50,5635.80,5681.40,756640400,5681.40
2010-10-05,5556.00,5646.10,5550.60,5635.80,830075100,5635.80
2010-10-04,5592.90,5601.20,5550.80,5556.00,604252100,5556.00
2010-10-01,5548.60,5615.10,5547.60,5592.90,823630700,5592.90
2010-09-30,5569.30,5650.30,5539.10,5548.60,1012633600,5548.60
2010-09-29,5578.40,5624.50,5544.70,5569.30,799992400,5569.30
2010-09-28,5573.40,5582.10,5506.10,5578.40,854163200,5578.40
2010-09-27,5598.50,5615.80,5569.90,5573.40,600635600,5573.40
2010-09-24,5547.10,5612.50,5516.50,5598.50,818644700,5598.50
2010-09-23,5551.90,5588.80,5471.70,5547.10,795945500,5547.10
2010-09-22,5576.20,5597.60,5516.90,5551.90,783222600,5551.90
2010-09-21,5602.50,5635.70,5576.20,5576.20,730333600,5576.20
2010-09-20,5508.50,5607.30,5508.50,5602.50,676518800,5602.50
2010-09-17,5540.10,5612.90,5508.50,5508.50,1391565500,5508.50
2010-09-16,5555.60,5564.50,5534.00,5540.10,700521300,5540.10
2010-09-15,5567.40,5578.70,5536.00,5555.60,764665800,5555.60
2010-09-14,5565.50,5582.50,5541.50,5567.40,736346400,5567.40
2010-09-13,5501.60,5571.40,5501.60,5565.50,882318800,5565.50
2010-09-10,5494.20,5511.50,5475.90,5501.60,792428300,5501.60
2010-09-09,5429.70,5505.70,5412.50,5494.20,936215800,5494.20
2010-09-08,5407.80,5445.60,5361.40,5429.70,851371400,5429.70
2010-09-07,5439.20,5439.20,5381.10,5407.80,698426500,5407.80
2010-09-06,5428.20,5459.40,5428.20,5439.20,482717500,5439.20
2010-09-03,5371.00,5454.00,5371.00,5428.20,733985200,5428.20
2010-09-02,5366.40,5383.70,5347.00,5371.00,836275200,5371.00
2010-09-01,5225.20,5366.40,5225.20,5366.40,990584200,5366.40
2010-08-31,5201.60,5225.20,5129.70,5225.20,1162231100,5225.20
2010-08-30,5201.60,5201.60,5201.60,5201.60,000,5201.60
2010-08-27,5155.80,5211.60,5121.00,5201.60,791004500,5201.60
2010-08-26,5109.40,5167.80,5109.40,5155.80,699881200,5155.80
2010-08-25,5156.00,5168.50,5070.90,5109.40,852400800,5109.40
2010-08-24,5234.80,5234.80,5109.90,5156.00,863053600,5156.00
2010-08-23,5195.30,5268.40,5186.90,5234.80,582331200,5234.80
2010-08-20,5211.30,5233.00,5160.40,5195.30,808561300,5195.30
2010-08-19,5302.90,5336.40,5205.60,5211.30,825504500,5211.30
2010-08-18,5350.60,5350.60,5296.90,5302.90,653515300,5302.90
2010-08-17,5276.10,5351.50,5276.10,5350.60,722264800,5350.60
2010-08-16,5275.40,5304.60,5228.60,5276.10,602793800,5276.10
2010-08-13,5266.10,5308.80,5225.90,5275.40,862502000,5275.40
2010-08-12,5245.20,5272.50,5210.60,5266.10,1058661400,5266.10
2010-08-11,5376.40,5376.40,5245.00,5245.20,1046900300,5245.20
2010-08-10,5410.50,5411.60,5348.10,5376.40,853612000,5376.40
2010-08-09,5332.40,5418.60,5332.40,5410.50,635528400,5410.50
2010-08-06,5365.80,5408.10,5307.60,5332.40,1147370800,5332.40
2010-08-05,5386.20,5416.80,5356.80,5365.80,1082479100,5365.80
2010-08-04,5396.50,5406.80,5318.80,5386.20,1157313500,5386.20
2010-08-03,5397.10,5397.30,5353.50,5396.50,849018700,5396.50
2010-08-02,5258.00,5401.70,5258.00,5397.10,955430600,5397.10
2010-07-30,5314.00,5322.70,5245.50,5258.00,838262600,5258.00
2010-07-29,5319.70,5375.20,5314.00,5314.00,792887400,5314.00
2010-07-28,5365.70,5398.10,5314.60,5319.70,1184814900,5319.70
2010-07-27,5351.10,5411.50,5351.10,5365.70,1810362800,5365.70
2010-07-26,5312.60,5351.90,5301.30,5351.10,772356100,5351.10
2010-07-23,5313.80,5328.50,5272.70,5312.60,872202700,5312.60
2010-07-22,5214.60,5319.50,5181.00,5313.80,1022077600,5313.80
2010-07-21,5139.50,5244.90,5139.50,5214.60,966423900,5214.60
2010-07-20,5148.30,5180.00,5090.60,5139.50,830736400,5139.50
2010-07-19,5158.90,5196.80,5111.90,5148.30,687707400,5148.30
2010-07-16,5211.30,5273.60,5153.30,5158.90,1068185900,5158.90
2010-07-15,5253.50,5268.40,5187.50,5211.30,833731400,5211.30
2010-07-14,5271.00,5287.30,5205.80,5253.50,839649300,5253.50
2010-07-13,5167.00,5272.30,5167.00,5271.00,891506900,5271.00
2010-07-12,5132.90,5193.20,5128.60,5167.00,622994300,5167.00
2010-07-09,5105.50,5150.60,5098.80,5132.90,859246500,5132.90
2010-07-08,5014.80,5123.50,5014.80,5105.50,1130033500,5105.50
2010-07-07,4965.00,5014.80,4892.00,5014.80,1061086600,5014.80
2010-07-06,4823.50,4967.70,4823.50,4965.00,921871900,4965.00
2010-07-05,4838.10,4863.40,4821.10,4823.50,539451500,4823.50
2010-07-02,4805.80,4880.90,4805.80,4838.10,1038891400,4838.10
2010-07-01,4916.90,4916.90,4790.00,4805.80,1342920500,4805.80
2010-06-30,4914.20,4961.90,4898.50,4916.90,1277285100,4916.90
2010-06-29,5071.70,5071.70,4899.00,4914.20,1016390800,4914.20
2010-06-28,5046.50,5085.70,5024.70,5071.70,845187300,5071.70
2010-06-25,5100.20,5130.50,5031.70,5046.50,1188668800,5046.50
2010-06-24,5178.50,5211.80,5091.00,5100.20,979497900,5100.20
2010-06-23,5247.00,5247.90,5165.80,5178.50,941044800,5178.50
2010-06-22,5299.10,5299.10,5210.00,5247.00,1124430700,5247.00
2010-06-21,5250.80,5331.50,5250.80,5299.10,797902600,5299.10
2010-06-18,5253.90,5289.10,5239.40,5250.80,1528137800,5250.80
2010-06-17,5237.90,5293.80,5233.20,5253.90,1139301600,5253.90
2010-06-16,5217.80,5257.30,5209.40,5237.90,1026163200,5237.90
2010-06-15,5202.10,5242.10,5149.10,5217.80,1005269000,5217.80
2010-06-14,5163.70,5215.20,5163.70,5202.10,947984800,5202.10
2010-06-11,5132.50,5184.40,5116.70,5163.70,1102533300,5163.70
2010-06-10,5085.90,5149.70,5030.90,5132.50,1364944200,5132.50
2010-06-09,5028.20,5085.90,4998.10,5085.90,1094116800,5085.90
2010-06-08,5069.10,5084.10,4984.70,5028.20,1199075300,5028.20
2010-06-07,5126.00,5126.00,5040.30,5069.10,900731500,5069.10
2010-06-04,5211.20,5261.70,5102.10,5126.00,1209543600,5126.00
2010-06-03,5151.30,5262.50,5151.30,5211.20,1214853200,5211.20
2010-06-02,5163.30,5163.30,5072.50,5151.30,1173782500,5151.30
2010-06-01,5188.40,5192.10,5063.20,5163.30,1325107200,5163.30
2010-05-31,5188.40,5188.40,5188.40,5188.40,000,5188.40
2010-05-28,5195.20,5240.30,5186.00,5188.40,1335686900,5188.40
2010-05-27,5038.10,5195.40,5038.10,5195.20,1582638200,5195.20
2010-05-26,4940.70,5097.90,4940.50,5038.10,1832110200,5038.10
2010-05-25,5069.60,5069.60,4898.50,4940.70,1728679200,4940.70
2010-05-24,5062.90,5109.40,5021.60,5069.60,963073600,5069.60
2010-05-21,5073.10,5084.00,4957.10,5062.90,2015042600,5062.90
2010-05-20,5158.10,5230.20,5000.80,5073.10,1700662800,5073.10
2010-05-19,5307.30,5307.30,5158.10,5158.10,1381919600,5158.10
2010-05-18,5262.50,5341.40,5262.50,5307.30,1111259100,5307.30
2010-05-17,5262.90,5327.50,5231.60,5262.50,1200727700,5262.50
